author,recipeingredient,datepublished,recipeyield,recipecategory,totaltime,recipecuisine,aggregaterating,commentcount
0,-1,1397,919,1376,1047,0,0,540
0,-1,1398,920,1377,1048,0,0,541
0,-1,1399,920,1378,1049,0,0,542
0,-1,1400,920,1379,1049,0,0,543
0,-1,1401,921,1380,1050,0,0,543
0,-1,1402,922,1381,1051,0,0,544
0,-1,1403,923,1382,1052,0,0,544
0,-1,1404,-1,1383,1053,0,0,545
0,-1,1405,924,1384,1054,0,0,546
0,-1,1406,925,1385,1055,0,0,546
0,-1,1407,926,1386,1056,0,0,547
0,-1,1408,-1,1387,1057,0,0,547
0,-1,1409,927,1388,1057,0,0,548
0,-1,1410,928,1389,1058,0,0,549
0,-1,1411,-1,1389,1059,0,0,550
0,-1,1412,928,1390,1060,0,0,550
0,-1,1413,929,1391,-1,0,0,550
0,-1,1414,930,1392,1061,0,0,550
0,-1,1415,930,1393,1062,0,0,550
0,-1,1416,930,1394,1063,0,0,550
0,-1,1417,-1,1395,1064,0,0,550
0,-1,1418,-1,1396,1064,0,0,550
0,-1,1419,930,1397,1065,0,0,550
0,-1,1420,931,1398,1066,0,0,551
0,-1,1421,932,1399,-1,0,0,552
0,-1,1422,933,1400,-1,0,0,552
0,-1,1423,934,1401,1067,0,0,552
0,-1,1424,-1,1401,1068,0,0,552
0,-1,1425,935,1402,1069,0,0,552
0,-1,1426,936,1403,1069,0,0,552
0,-1,1427,937,1404,1070,0,0,552
0,-1,1428,-1,1405,1071,0,0,552
0,-1,1429,-1,1406,1071,0,0,552
0,-1,1430,-1,1407,-1,0,0,552
0,-1,1431,938,1408,1072,0,0,552
0,28,1432,939,1409,1073,0,0,552
0,-1,1433,940,1410,1074,0,0,552
0,-1,1434,-1,1411,1074,0,0,552
0,-1,1435,-1,1412,1074,0,0,552
0,-1,1436,941,1413,1075,0,0,552
0,-1,1437,942,1414,1076,0,0,552
0,-1,1438,-1,1415,1076,0,0,553
0,-1,1439,943,1416,1076,0,0,554
0,-1,1440,944,1417,-1,0,0,554
0,-1,1441,945,1418,-1,0,0,555
0,-1,1442,946,1419,1077,0,0,555
0,-1,1443,946,1420,1078,0,0,556
0,-1,1444,946,1421,1079,0,0,556
0,-1,1445,947,1422,1080,0,0,556
0,-1,1446,-1,1423,-1,0,0,557
0,-1,1447,-1,1424,1081,0,0,558
0,-1,1448,-1,1425,1081,0,0,558
0,-1,1449,948,1426,1082,0,0,559
0,-1,1450,949,1427,1083,0,0,560
0,-1,1451,950,1428,1084,0,0,560
0,-1,1452,951,1429,1085,0,0,560
0,-1,1453,952,1429,1086,0,0,560
0,-1,1454,952,1430,-1,0,0,560
0,-1,1455,953,1431,1087,0,0,561
0,-1,1456,953,1432,-1,0,0,562
0,-1,1457,954,1433,1088,0,0,563
0,-1,1458,954,1434,1089,0,0,564
0,-1,1459,955,1435,1090,0,0,565
0,-1,1460,956,1435,1091,0,0,566
0,-1,1461,957,1436,-1,0,0,567
0,-1,1462,958,1437,1092,0,0,567
0,-1,1463,959,1438,-1,0,0,567
0,-1,1464,960,1439,1093,0,0,568
0,-1,1465,961,1440,1094,0,0,569
0,-1,1466,962,1441,1095,0,0,570
0,-1,1467,963,1442,1096,0,0,571
0,-1,1468,964,1443,1097,0,0,571
0,-1,1469,965,1444,1098,0,0,571
0,-1,1470,965,1445,1099,0,0,572
0,-1,1471,966,1446,1100,0,0,573
0,-1,1472,967,1447,1101,0,0,573
0,-1,1473,968,1448,1102,0,0,573
0,-1,1474,968,1449,1103,0,0,573
0,-1,1475,968,1450,1104,0,0,573
0,-1,1476,969,1451,1105,0,0,573
0,-1,1477,970,1452,1106,0,0,574
0,-1,1478,971,1453,1107,0,0,575
0,-1,1479,972,1454,-1,0,0,576
0,-1,1480,973,1455,-1,0,0,577
0,-1,1481,974,1456,1108,0,0,578
0,-1,1482,975,1457,1109,0,0,578
0,-1,1483,976,1458,-1,0,0,578
0,-1,1484,977,1459,-1,0,0,578
0,-1,1485,978,1460,-1,0,0,578
0,-1,1486,978,1461,1110,0,0,579
0,-1,1487,979,1462,1111,0,0,580
0,-1,1488,980,1463,1112,0,0,581
0,-1,1489,981,1464,1113,0,0,582
0,-1,1490,982,1465,1114,0,0,583
0,-1,1491,-1,1466,1115,0,0,584
0,-1,1492,-1,1467,1115,0,0,585
0,-1,1493,982,1468,1116,0,0,585
0,-1,1494,983,1469,1117,0,0,585
0,-1,1495,984,1470,1118,0,0,585
0,-1,1496,984,1471,1119,0,0,585
0,-1,1497,984,1472,1120,0,0,585
0,-1,1498,985,1473,1121,0,0,586
0,-1,1499,985,1474,1122,0,0,587
0,-1,1500,986,1475,1123,0,0,588
0,-1,1501,987,1476,1124,0,0,588
0,-1,1502,988,1477,1125,0,0,588
0,-1,1503,989,1478,1126,0,0,589
0,-1,1504,990,1479,1127,0,0,589
0,-1,1505,-1,1480,1128,0,0,589
0,-1,1506,991,1481,1128,0,0,590
0,-1,1507,992,1482,1128,0,0,590
0,-1,1508,993,1483,1129,0,0,590
0,-1,1509,993,1483,1130,0,0,590
0,-1,1510,993,1484,1131,0,0,590
0,-1,1511,994,1485,1132,0,0,591
0,-1,1512,995,1486,1133,0,0,592
0,-1,1513,995,1487,1134,0,0,592
0,-1,1514,996,1488,1135,0,0,593
0,-1,1515,997,1489,1136,0,0,594
0,-1,1516,-1,1490,1137,0,0,594
0,-1,1517,-1,1491,1137,0,0,595
0,-1,1518,998,1492,1138,0,0,595
0,-1,1519,-1,1493,1139,0,0,596
0,-1,1520,999,1494,1140,0,0,597
0,-1,1521,1000,1494,1141,0,0,598
0,-1,1522,1000,1495,1142,0,0,598
0,-1,1523,1000,1496,1143,0,0,599
0,-1,1524,1001,1497,1144,0,0,599
0,-1,1525,1001,1498,1145,0,0,600
0,-1,1526,1002,1499,1146,0,0,600
0,-1,1527,1003,1500,1147,0,0,601
0,-1,1528,1004,1501,1148,0,0,601
0,-1,1529,1004,1502,1148,0,0,601
0,-1,1530,1005,1503,1149,0,0,601
0,-1,1531,1006,1504,-1,0,0,601
0,-1,1532,1007,1505,1150,0,0,602
0,-1,1533,1008,1506,1151,0,0,603
0,-1,1534,1009,1507,1151,0,0,603
0,-1,1535,1010,1508,1152,0,0,603
0,-1,1536,1011,1509,1153,0,0,603
0,-1,1537,1012,1510,1154,0,0,603
0,-1,1538,1013,1511,1155,0,0,603
0,-1,1539,1014,1512,1156,0,0,603
0,-1,1540,1015,1513,-1,0,0,603
0,-1,1541,-1,1514,1157,0,0,603
0,-1,1542,1016,1515,1158,0,0,604
0,-1,1543,-1,1516,1159,0,0,605
0,-1,1544,1017,1517,1159,0,0,606
0,-1,1545,1017,1518,1160,0,0,607
0,-1,1546,1018,1519,-1,0,0,607
0,-1,1547,1018,1520,1161,0,0,607
0,-1,1547,1018,1520,1162,0,0,607
0,-1,1548,1019,1521,1163,0,0,608
0,-1,1549,1020,1522,1164,0,0,608
0,-1,1550,1020,1523,1165,0,0,609
0,-1,1551,1021,1524,1166,0,0,610
0,-1,1552,1021,1525,1167,0,0,610
0,-1,1553,1022,1526,-1,0,0,611
0,-1,1554,1023,1526,-1,0,0,612
0,-1,1555,1024,1527,-1,0,0,612
0,-1,1556,1025,1528,-1,0,0,612
0,-1,1557,1026,1529,-1,0,0,612
0,-1,1558,-1,1530,1168,0,0,613
0,-1,1559,1026,1531,1169,0,0,614
0,-1,1560,1026,1532,-1,0,0,614
0,-1,1561,1026,1533,1170,0,0,614
0,-1,1562,1026,1533,1171,0,0,614
0,-1,1563,1026,1534,1172,0,0,615
0,-1,1564,1027,1535,1173,0,0,616
0,-1,1565,1028,1536,1174,0,0,616
0,-1,1566,-1,1537,1175,0,0,616
0,-1,1567,-1,1537,1175,0,0,617
0,-1,1568,1028,1538,1175,0,0,618
0,-1,1569,1029,1539,1176,0,0,619
0,-1,1570,1030,1540,1177,0,0,620
0,-1,1571,1031,1541,1178,0,0,620
0,-1,1572,1032,1542,1178,0,0,620
0,-1,1573,1033,1543,1179,0,0,620
0,-1,1574,1034,1544,1180,0,0,620
0,-1,1575,1035,1545,1181,0,0,620
0,-1,1576,1036,1546,1182,0,0,620
0,-1,1577,1036,1547,-1,0,0,620
0,-1,1578,1037,1548,-1,0,0,621
0,-1,1579,1038,1549,1183,0,0,622
0,-1,1580,1039,1550,1184,0,0,623
0,-1,1581,1039,1551,1185,0,0,624
0,-1,1582,1040,1552,1186,0,0,624
0,-1,1583,1040,1553,1187,0,0,625
0,-1,1584,1040,1554,-1,0,0,626
0,-1,1585,1041,1555,1188,0,0,627
0,-1,1586,1042,1556,1189,0,0,628
0,-1,1587,1043,1557,1190,0,0,629
0,-1,1588,1044,1558,1191,0,0,629
0,-1,1589,1044,1559,1192,0,0,630
0,-1,1590,1044,1560,1193,0,0,631
0,-1,1591,1045,1561,1194,0,0,632
0,-1,1592,1046,1562,1195,0,0,633
0,-1,1593,1047,1563,1196,0,0,633
0,-1,1594,1048,1564,1197,0,0,633
0,-1,1595,1049,1565,1198,0,0,633
0,-1,1596,1050,1566,1198,0,0,634
0,-1,1597,1051,1567,1199,0,0,635
0,-1,1598,1052,1568,-1,0,0,635
0,29,1599,-1,1569,1200,0,0,635
0,-1,1600,1053,1570,1200,0,0,635
0,-1,1601,1054,1571,1201,0,0,635
0,-1,1602,1054,1572,1202,0,0,635
0,-1,1603,1055,1573,1203,0,0,636
0,-1,1604,1056,1574,1204,0,0,637
0,-1,1605,1057,1575,-1,0,0,637
0,-1,1606,1058,1576,1205,0,0,638
0,-1,1607,-1,1577,1206,0,0,639
0,-1,1608,1059,1578,1207,0,0,640
0,-1,1609,1060,1579,1208,0,0,641
0,-1,1610,-1,1580,1209,0,0,641
0,-1,1611,-1,1581,1209,0,0,641
0,-1,1612,1061,1582,1210,0,0,642
0,-1,1613,1062,1583,1211,0,0,643
0,-1,1614,1063,1584,1212,0,0,643
0,-1,1615,1064,1585,1213,0,0,643
0,-1,1616,1065,1586,1214,0,0,643
0,-1,1617,1066,1587,1215,0,0,643
0,-1,1618,1067,1588,1216,0,0,644
0,-1,1619,1068,1589,1217,0,0,645
0,-1,1620,1068,1590,1218,0,0,645
0,-1,1621,1069,1591,-1,0,0,645
0,-1,1622,1070,1592,1219,0,0,645
0,-1,1623,1070,1593,1220,0,0,645
0,-1,1624,1071,1594,1221,0,0,645
0,-1,1625,1072,1595,1222,0,0,646
0,-1,1626,1073,1596,1223,0,0,646
0,-1,1627,-1,1597,1224,0,0,647
0,-1,1628,1074,1598,1224,0,0,647
0,-1,1629,1075,1599,1225,0,0,647
0,-1,1630,1076,1600,1226,0,0,647
0,-1,1631,1077,1601,1227,0,0,647
0,-1,1632,1077,1602,1228,0,0,647
0,-1,1633,1078,1603,1229,0,0,647
0,-1,1634,1079,1604,1229,0,0,647
0,-1,1635,1080,1605,1230,0,0,647
0,-1,1636,1081,1606,-1,0,0,647
0,30,1637,-1,1607,-1,0,0,647
0,-1,1638,1082,1608,1231,0,0,647
0,-1,1639,1083,1609,1232,0,0,647
0,-1,1640,1084,1610,1233,0,0,647
0,-1,1641,1084,1611,1234,0,0,647
0,-1,1642,1085,1612,-1,0,0,648
0,-1,1643,1086,1613,1235,0,0,649
0,-1,1644,1087,1614,1236,0,0,650
0,-1,1645,1088,1615,1237,0,0,651
0,-1,1646,1089,1616,-1,0,0,651
0,-1,1647,1090,1617,1238,0,0,652
0,-1,1648,-1,1618,-1,0,0,653
0,-1,1649,1091,1619,1239,0,0,653
0,-1,1650,1092,1620,1240,0,0,653
0,-1,1651,1093,1621,1241,0,0,653
0,-1,1652,1093,1622,1242,0,0,653
0,-1,1653,1094,1623,1243,0,0,654
0,-1,1654,1095,1624,1244,0,0,655
0,-1,1655,1096,1625,-1,0,0,655
0,-1,1656,1097,1626,1245,0,0,656
0,-1,1657,-1,1627,1246,0,0,657
0,-1,1658,1098,1628,-1,0,0,657
0,-1,1659,1099,1629,1247,0,0,658
0,-1,1660,1100,1630,1248,0,0,659
0,-1,1661,1101,1631,-1,0,0,659
0,-1,1662,1102,1632,1249,0,0,659
0,-1,1663,1103,1633,1250,0,0,659
0,-1,1664,1104,1634,1250,0,0,659
0,-1,1665,1105,1635,1251,0,0,659
0,-1,1666,1106,1636,1252,0,0,659
0,-1,1667,1107,1637,-1,0,0,659
0,-1,1668,1108,1638,1253,0,0,659
0,-1,1669,1108,1639,1254,0,0,659
0,-1,1670,1108,1640,1255,0,0,659
0,-1,1671,1109,1641,1256,0,0,659
0,-1,1672,-1,1642,1257,0,0,659
0,-1,1673,-1,1643,1257,0,0,659
0,-1,1674,-1,1644,1257,0,0,660
0,-1,1675,1110,1645,1257,0,0,661
0,-1,1676,1110,1646,1258,0,0,661
0,-1,1677,1110,1647,1259,0,0,661
0,-1,1678,1110,1648,1260,0,0,662
0,-1,1679,-1,1649,1261,0,0,663
0,-1,1680,1110,1650,1262,0,0,664
0,-1,1681,1111,1651,1263,0,0,665
0,-1,1682,1112,1652,-1,0,0,666
0,-1,1683,1112,1653,1264,0,0,667
0,-1,1684,1112,1654,1265,0,0,667
0,-1,1685,1113,1655,1265,0,0,667
0,-1,1686,1114,1656,1266,0,0,667
0,-1,1687,-1,1657,1267,0,0,667
0,-1,1688,1115,1658,1268,0,0,667
0,-1,1689,1116,1659,1269,0,0,667
0,-1,1690,1117,1659,1269,0,0,668
0,-1,1691,1118,1660,1270,0,0,669
0,-1,1692,1118,1661,1271,0,0,670
0,-1,1693,-1,1662,-1,0,0,670
0,-1,1694,1119,1663,1272,0,0,670
0,-1,1695,1120,1664,-1,0,0,670
0,-1,1696,1121,1665,1272,0,0,670
0,-1,1697,-1,1665,-1,0,0,670
0,-1,1698,1122,1666,-1,0,0,671
0,-1,1699,1123,1667,-1,0,0,672
0,-1,1700,1124,1668,-1,0,0,672
0,-1,1701,1125,1669,-1,0,0,672
0,-1,1702,1125,1670,1273,0,0,672
0,-1,1703,1126,1671,1274,0,0,672
0,-1,1704,1127,1672,1275,0,0,673
0,-1,1705,1128,1673,-1,0,0,674
0,31,1706,-1,1674,1276,0,0,674
0,32,1707,1129,1675,1277,0,0,674
0,-1,1708,1130,1676,-1,0,0,674
0,-1,1709,1131,1677,1278,0,0,674
0,-1,1710,-1,1678,1279,0,0,674
0,-1,1711,1132,1679,1280,0,0,674
0,-1,1712,-1,1680,-1,0,0,674
0,-1,1713,1133,1681,1281,0,0,674
0,-1,1714,1134,1682,-1,0,0,675
0,-1,1715,1134,1683,1282,0,0,676
0,-1,1716,1134,1684,-1,0,0,676
0,-1,1717,1135,1685,1283,0,0,676
0,-1,1718,1136,1686,1284,0,0,677
0,-1,1719,1137,1687,1285,0,0,678
0,-1,1720,1138,1688,-1,0,0,678
0,-1,1721,1139,1689,1286,0,0,678
0,-1,1722,1140,1690,1287,0,0,678
0,-1,1723,-1,1691,1288,0,0,678
0,-1,1724,1141,1692,1289,0,0,679
0,-1,1725,1142,1693,1290,0,0,680
0,-1,1726,1143,1694,1291,0,0,680
0,-1,1727,1143,1695,1292,0,0,681
0,-1,1728,1144,1696,1292,0,0,682
0,-1,1729,1145,1697,1293,0,0,682
0,-1,1730,1146,1698,1294,0,0,682
0,-1,1731,1147,1698,1295,0,0,682
0,-1,1732,-1,1699,1295,0,0,683
0,-1,1733,-1,1700,1295,0,0,684
0,-1,1734,1148,1701,1296,0,0,685
0,-1,1735,1148,1702,1297,0,0,686
0,-1,1736,1149,1703,1298,0,0,686
0,-1,1737,1150,1704,-1,0,0,686
0,-1,1738,1151,1705,1299,0,0,686
0,-1,1739,1152,1706,1300,0,0,686
0,33,1740,-1,1707,-1,0,0,686
0,-1,1741,1153,1708,1301,0,0,686
0,-1,1742,-1,1708,1302,0,0,686
0,-1,1743,1153,1709,1303,0,0,686
0,-1,1744,1154,1710,-1,0,0,686
0,-1,1745,1155,1711,1304,0,0,686
0,-1,1746,1156,1712,1305,0,0,687
0,-1,1747,1157,1712,1306,0,0,688
0,-1,1748,1158,1713,1307,0,0,689
0,-1,1749,1159,1714,1308,0,0,690
0,-1,1750,1160,1715,1309,0,0,690
0,-1,1751,1161,1716,1310,0,0,691
0,-1,1752,1162,1717,1311,0,0,692
0,-1,1753,1163,1718,1312,0,0,692
0,-1,1754,-1,1719,1313,0,0,692
0,-1,1755,-1,1720,1313,0,0,692
0,-1,1756,1164,1721,1314,0,0,693
0,-1,1757,1165,1722,1314,0,0,694
0,-1,1758,1165,1723,1315,0,0,695
0,-1,1759,1166,1724,1316,0,0,695
0,-1,1760,1167,1725,1317,0,0,695
0,-1,1761,1168,1726,-1,0,0,696
0,-1,1762,1169,1727,1318,0,0,697
0,-1,1763,1170,1728,1319,0,0,697
0,-1,1764,1171,1729,-1,0,0,697
0,34,1765,-1,1730,-1,0,0,697
0,-1,1766,1172,1731,1320,0,0,697
0,-1,1767,-1,1732,1321,0,0,697
0,35,1768,-1,1733,1321,0,0,697
0,-1,1769,1173,1734,1322,0,0,697
0,-1,1770,1174,1735,1323,0,0,697
0,-1,1771,1175,1736,1324,0,0,697
0,-1,1772,1175,1737,1325,0,0,697
0,-1,1773,1176,1738,-1,0,0,698
0,-1,1774,1177,1739,1326,0,0,699
0,-1,1775,1177,1740,-1,0,0,700
0,-1,1776,1178,1741,1327,0,0,701
0,-1,1777,1179,1742,1328,0,0,701
0,-1,1778,1180,1743,1329,0,0,702
0,-1,1779,1180,1744,1330,0,0,703
0,-1,1780,1181,1745,1331,0,0,703
0,-1,1781,-1,1746,1332,0,0,703
0,-1,1782,-1,1747,-1,0,0,703
0,-1,1783,1181,1748,1333,0,0,703
0,-1,1784,1182,1749,1334,0,0,703
0,-1,1785,1183,1750,1335,0,0,703
0,-1,1786,-1,1751,1336,0,0,703
0,-1,1787,1183,1752,1337,0,0,703
0,-1,1788,1184,1753,1338,0,0,703
0,-1,1789,1185,1754,1339,0,0,703
0,-1,1790,-1,1755,1340,0,0,703
0,-1,1791,1186,1756,1340,0,0,703
0,-1,1792,-1,1757,-1,0,0,703
0,-1,1793,1186,1758,1341,0,0,704
0,-1,1794,1187,1759,1342,0,0,705
0,-1,1795,1187,1760,-1,0,0,705
0,-1,1796,-1,1761,-1,0,0,705
0,-1,1797,1188,1762,1343,0,0,705
0,-1,1798,1189,1763,1344,0,0,705
0,-1,1799,-1,1764,1345,0,0,706
0,-1,1800,1190,1764,1346,0,0,707
0,-1,1801,1191,1765,1347,0,0,708
0,-1,1802,1192,1766,1348,0,0,709
0,-1,1803,1193,1767,1349,0,0,710
0,-1,1804,1194,1768,1350,0,0,710
0,-1,1805,1194,1769,1350,0,0,711
0,-1,1806,1194,-1,1351,0,0,712
0,-1,1807,1195,1770,1352,0,0,712
0,-1,1808,1196,1771,1353,0,0,712
0,-1,1809,1197,1772,-1,0,0,712
0,-1,1810,1197,1773,-1,0,0,712
0,-1,1811,1198,1774,1354,0,0,712
0,-1,1812,1198,1775,1355,0,0,712
0,-1,1813,1199,1776,-1,0,0,712
0,-1,1814,-1,1777,1356,0,0,712
0,-1,1815,1200,1778,1357,0,0,713
0,-1,1816,1201,1779,1358,0,0,714
0,-1,1817,1202,1780,1358,0,0,714
0,-1,1818,1203,1781,1359,0,0,714
0,-1,1819,1204,1782,1360,0,0,714
0,-1,1820,1205,1783,1361,0,0,714
0,-1,1821,1206,1784,1361,0,0,714
0,36,1822,-1,1785,1362,0,0,715
0,-1,1823,1207,1786,1363,0,0,716
0,-1,1824,1208,1787,1364,0,0,716
0,37,1825,-1,1788,1365,0,0,716
0,38,1826,1208,1789,1365,0,0,716
0,-1,1827,1208,1790,1366,0,0,717
0,-1,1828,-1,1791,1367,0,0,717
0,-1,1829,1208,1792,1368,0,0,718
0,-1,1830,1208,1793,1369,0,0,719
0,-1,1831,1209,1794,1370,0,0,720
0,-1,1832,1210,1795,1371,0,0,720
0,-1,1833,1211,1796,1372,0,0,721
0,-1,1834,1212,1797,1373,0,0,721
0,-1,1835,1212,1798,1374,0,0,721
0,-1,1836,1212,1799,1375,0,0,721
0,-1,1837,-1,1800,1376,0,0,721
0,-1,1838,1213,1801,1377,0,0,721
0,-1,1839,1213,1802,1377,0,0,721
0,-1,1840,1214,1803,-1,0,0,721
0,-1,1841,1215,1804,1378,0,0,721
0,-1,1842,1216,1805,1379,0,0,721
0,-1,1843,1217,1806,1380,0,0,722
0,-1,1844,1218,1807,1381,0,0,723
0,-1,1845,-1,1808,1382,0,0,724
0,-1,1846,1219,1809,1383,0,0,725
0,-1,1847,1220,1810,-1,0,0,725
0,-1,1848,1221,1811,1383,0,0,726
0,-1,1849,1222,1812,-1,0,0,727
0,-1,1850,1223,1813,1384,0,0,728
0,-1,1851,1224,1814,1385,0,0,728
0,-1,1852,1225,1815,1386,0,0,728
0,-1,1853,1226,1816,1387,0,0,728
0,-1,1854,1227,1817,1388,0,0,728
0,-1,1855,1227,1818,1389,0,0,728
0,-1,1856,1227,1819,1390,0,0,729
0,-1,1857,1228,1820,1391,0,0,730
0,-1,1858,1229,1821,1392,0,0,730
